@RELATION test
@ATTRIBUTE col0 NUMERIC
@ATTRIBUTE col1 NUMERIC
@ATTRIBUTE col2 NUMERIC
@ATTRIBUTE col3 NUMERIC
@ATTRIBUTE col4 NUMERIC
@ATTRIBUTE class {'g','b'}
@DATA
58.0,19.0,30427.0,138309.0,5.0,'g'
59.0,30.0,1125.0,112531.0,1.0,'g'
43.0,16.0,15239.0,84666.0,5.0,'g'
39.0,10.0,18971.0,189716.0,3.0,'g'
53.0,22.0,52052.0,179493.0,0.0,'g'
25.0,0.0,6294.0,78685.0,0.0,'g'
46.0,23.0,22331.0,131359.0,3.0,'g'
31.0,10.0,11420.0,114200.0,5.0,'g'
57.0,23.0,7555.0,50372.0,4.0,'g'
51.0,21.0,50499.0,174136.0,0.0,'g'
54.0,19.0,7405.0,148101.0,2.0,'g'
57.0,19.0,14628.0,81271.0,2.0,'g'
53.0,16.0,36893.0,184469.0,2.0,'g'
39.0,16.0,3715.0,123844.0,1.0,'g'
49.0,28.0,28617.0,178860.0,3.0,'g'
51.0,21.0,2282.0,76082.0,1.0,'g'
43.0,18.0,24579.0,84758.0,5.0,'g'
53.0,25.0,9336.0,155602.0,1.0,'g'
49.0,27.0,14154.0,54439.0,3.0,'g'
44.0,5.0,29598.0,164434.0,3.0,'g'
52.0,25.0,18724.0,144031.0,1.0,'g'
54.0,31.0,19981.0,199818.0,3.0,'g'
54.0,17.0,25423.0,101692.0,3.0,'g'
49.0,18.0,0.0,87166.0,0.0,'g'
27.0,2.0,2696.0,134849.0,5.0,'g'
36.0,9.0,22640.0,150937.0,2.0,'g'
38.0,9.0,26610.0,120957.0,2.0,'g'
44.0,20.0,48918.0,168684.0,1.0,'g'
29.0,1.0,20057.0,95510.0,2.0,'g'
44.0,8.0,16856.0,88719.0,4.0,'g'
52.0,29.0,17395.0,86977.0,2.0,'g'
30.0,0.0,8015.0,89066.0,1.0,'g'
45.0,9.0,506.0,50643.0,0.0,'b'
56.0,31.0,12409.0,137885.0,4.0,'g'
36.0,14.0,4641.0,66303.0,5.0,'g'
43.0,13.0,23934.0,125969.0,3.0,'g'
40.0,18.0,38447.0,160197.0,2.0,'g'
36.0,15.0,2853.0,71344.0,3.0,'g'
47.0,14.0,27702.0,120447.0,1.0,'g'
59.0,37.0,14363.0,59849.0,4.0,'g'
58.0,26.0,4198.0,69974.0,1.0,'g'
51.0,18.0,12532.0,83549.0,5.0,'g'
56.0,29.0,3453.0,115131.0,0.0,'g'
55.0,21.0,4315.0,86315.0,4.0,'g'
46.0,20.0,37710.0,198474.0,0.0,'g'
44.0,11.0,21650.0,166544.0,2.0,'g'
59.0,27.0,9750.0,81252.0,0.0,'g'
40.0,17.0,35237.0,167799.0,0.0,'g'
43.0,13.0,10208.0,60052.0,2.0,'g'
21.0,0.0,23976.0,184431.0,4.0,'g'
58.0,34.0,15464.0,118957.0,5.0,'g'
42.0,12.0,26122.0,174153.0,1.0,'g'
55.0,24.0,29560.0,184752.0,3.0,'g'
41.0,7.0,44020.0,151795.0,5.0,'g'
54.0,24.0,7175.0,179383.0,1.0,'g'
47.0,15.0,623.0,62362.0,0.0,'g'
42.0,11.0,19093.0,70718.0,1.0,'g'
56.0,27.0,12354.0,88247.0,4.0,'g'
30.0,5.0,37844.0,180213.0,0.0,'g'
40.0,11.0,43917.0,190944.0,4.0,'g'
25.0,0.0,54895.0,196055.0,0.0,'g'
55.0,34.0,9090.0,181809.0,1.0,'g'
26.0,0.0,1683.0,168376.0,2.0,'b'
52.0,19.0,15382.0,73249.0,3.0,'g'
34.0,7.0,4421.0,147381.0,4.0,'g'
49.0,11.0,5952.0,74400.0,3.0,'g'
58.0,26.0,10692.0,118810.0,3.0,'g'
51.0,24.0,6492.0,81162.0,4.0,'g'
44.0,10.0,636.0,63624.0,1.0,'b'
53.0,23.0,0.0,193381.0,1.0,'g'
28.0,2.0,20864.0,71946.0,3.0,'g'
42.0,4.0,15252.0,95327.0,0.0,'g'
37.0,16.0,2659.0,66492.0,0.0,'g'
42.0,14.0,13943.0,73387.0,1.0,'g'
38.0,14.0,1229.0,61450.0,3.0,'g'
51.0,15.0,27050.0,122955.0,0.0,'g'
54.0,15.0,9250.0,154177.0,3.0,'g'
58.0,23.0,36781.0,159920.0,0.0,'g'
47.0,21.0,24880.0,165867.0,5.0,'g'
33.0,3.0,7143.0,142863.0,4.0,'g'
25.0,0.0,9923.0,82698.0,3.0,'g'
37.0,1.0,4593.0,91868.0,2.0,'g'
40.0,13.0,25051.0,156572.0,4.0,'g'
29.0,6.0,4730.0,118252.0,1.0,'g'
43.0,16.0,19361.0,113892.0,5.0,'g'
56.0,32.0,7596.0,58435.0,3.0,'g'
50.0,11.0,14796.0,184951.0,3.0,'g'
33.0,3.0,3579.0,178964.0,0.0,'g'
55.0,17.0,17673.0,117822.0,3.0,'g'
45.0,18.0,32722.0,163614.0,3.0,'g'
56.0,27.0,3995.0,99875.0,4.0,'g'
55.0,23.0,10838.0,154836.0,2.0,'g'
39.0,6.0,10035.0,100357.0,1.0,'g'
48.0,11.0,17741.0,197127.0,2.0,'g'
37.0,0.0,30871.0,162481.0,0.0,'g'
49.0,17.0,4812.0,60154.0,2.0,'g'
42.0,7.0,24200.0,142354.0,5.0,'g'
50.0,19.0,30576.0,109202.0,0.0,'g'
41.0,2.0,55633.0,191841.0,1.0,'g'
53.0,17.0,32401.0,162007.0,3.0,'g'
48.0,23.0,6200.0,68898.0,3.0,'g'
53.0,18.0,7054.0,176353.0,4.0,'g'
44.0,12.0,6474.0,80930.0,5.0,'g'
48.0,28.0,18268.0,79427.0,2.0,'g'
51.0,16.0,18808.0,78370.0,3.0,'g'
46.0,19.0,0.0,196265.0,2.0,'g'
43.0,11.0,17664.0,73604.0,2.0,'g'
53.0,21.0,24212.0,161418.0,4.0,'g'
46.0,12.0,15262.0,109017.0,5.0,'g'
53.0,16.0,8491.0,106146.0,3.0,'g'
45.0,17.0,16331.0,136099.0,1.0,'g'
48.0,12.0,27649.0,102406.0,1.0,'g'
50.0,11.0,36032.0,144131.0,3.0,'g'
34.0,3.0,9757.0,75058.0,3.0,'g'
32.0,9.0,16933.0,89126.0,5.0,'g'
58.0,24.0,16372.0,163724.0,4.0,'g'
31.0,6.0,26418.0,188703.0,0.0,'g'
34.0,9.0,3787.0,189385.0,0.0,'g'
38.0,11.0,14395.0,51413.0,4.0,'g'
32.0,12.0,0.0,90936.0,1.0,'b'
59.0,39.0,1076.0,107616.0,1.0,'g'
52.0,18.0,38600.0,154402.0,1.0,'g'
52.0,32.0,20368.0,107204.0,5.0,'g'
59.0,27.0,16448.0,74767.0,2.0,'g'
45.0,18.0,34651.0,150657.0,2.0,'g'
41.0,5.0,17575.0,79889.0,3.0,'g'
42.0,7.0,5557.0,92620.0,5.0,'g'
48.0,24.0,48801.0,174292.0,2.0,'g'
48.0,20.0,26486.0,147145.0,3.0,'g'
56.0,35.0,8840.0,98230.0,2.0,'g'
40.0,3.0,4282.0,53536.0,2.0,'g'
32.0,7.0,4365.0,145519.0,0.0,'g'
41.0,15.0,29384.0,133568.0,2.0,'g'
48.0,24.0,3517.0,70346.0,2.0,'g'
25.0,3.0,36072.0,156838.0,4.0,'g'
36.0,2.0,24379.0,116092.0,5.0,'g'
40.0,12.0,33060.0,118074.0,1.0,'g'
30.0,8.0,23200.0,85927.0,1.0,'g'
58.0,30.0,15747.0,62990.0,3.0,'g'
49.0,10.0,1361.0,136152.0,3.0,'b'
39.0,0.0,26501.0,115225.0,5.0,'g'
54.0,15.0,21642.0,86568.0,0.0,'g'
47.0,23.0,3359.0,167984.0,0.0,'g'
27.0,4.0,22378.0,93244.0,4.0,'g'
43.0,21.0,7538.0,188462.0,1.0,'g'
34.0,13.0,19033.0,111960.0,0.0,'g'
51.0,26.0,10770.0,76933.0,4.0,'g'
38.0,0.0,34769.0,173845.0,3.0,'g'
26.0,4.0,22968.0,143555.0,5.0,'g'
54.0,33.0,0.0,118747.0,1.0,'g'
41.0,18.0,34684.0,182552.0,0.0,'g'
36.0,12.0,34976.0,124916.0,5.0,'g'
35.0,1.0,12460.0,155762.0,0.0,'g'
30.0,10.0,15102.0,188787.0,0.0,'g'
55.0,26.0,29281.0,183012.0,3.0,'g'
49.0,18.0,10205.0,170088.0,1.0,'g'
27.0,2.0,29760.0,175062.0,1.0,'g'
37.0,17.0,1903.0,190340.0,4.0,'g'
32.0,12.0,17412.0,124376.0,0.0,'g'
28.0,2.0,42193.0,175805.0,5.0,'g'
47.0,23.0,11895.0,99126.0,2.0,'g'
55.0,35.0,1257.0,125731.0,0.0,'g'
25.0,1.0,6591.0,131826.0,2.0,'g'
42.0,4.0,19848.0,104465.0,3.0,'g'
46.0,15.0,9821.0,122770.0,5.0,'g'
50.0,22.0,15157.0,189474.0,2.0,'g'
56.0,26.0,0.0,126506.0,4.0,'g'
51.0,24.0,4190.0,69835.0,4.0,'g'
59.0,35.0,18463.0,71013.0,1.0,'g'
50.0,14.0,23895.0,149348.0,5.0,'g'
56.0,25.0,20934.0,174450.0,1.0,'g'
34.0,4.0,34482.0,132626.0,3.0,'g'
41.0,12.0,8885.0,126934.0,0.0,'g'
56.0,35.0,17948.0,64101.0,5.0,'g'
36.0,10.0,50315.0,179698.0,1.0,'g'
55.0,22.0,11559.0,165142.0,0.0,'g'
40.0,9.0,31596.0,197481.0,2.0,'g'
58.0,19.0,5848.0,97474.0,4.0,'g'
55.0,23.0,5920.0,84579.0,3.0,'g'
31.0,11.0,16518.0,137654.0,1.0,'g'
46.0,12.0,22916.0,99639.0,5.0,'g'
58.0,21.0,9712.0,121411.0,4.0,'g'
26.0,2.0,24609.0,117187.0,5.0,'g'
58.0,28.0,29192.0,112277.0,3.0,'g'
55.0,24.0,6857.0,137142.0,3.0,'g'
59.0,21.0,3545.0,88625.0,4.0,'g'
48.0,16.0,11415.0,51887.0,0.0,'g'
38.0,2.0,0.0,178973.0,4.0,'b'
39.0,6.0,12741.0,57914.0,1.0,'g'
33.0,3.0,45684.0,175711.0,3.0,'g'
41.0,2.0,17311.0,78690.0,3.0,'g'
28.0,0.0,13059.0,100457.0,5.0,'g'
44.0,16.0,2221.0,55530.0,5.0,'g'
53.0,16.0,2928.0,73208.0,4.0,'g'
51.0,24.0,6158.0,123179.0,1.0,'g'
48.0,16.0,31011.0,119275.0,0.0,'g'
37.0,2.0,10899.0,72666.0,1.0,'g'
47.0,16.0,42559.0,146756.0,3.0,'g'
39.0,10.0,6153.0,123072.0,1.0,'g'
50.0,25.0,17172.0,90382.0,0.0,'g'
35.0,9.0,26485.0,98093.0,0.0,'g'
58.0,27.0,16488.0,164888.0,4.0,'g'
58.0,21.0,26726.0,148483.0,4.0,'g'
41.0,10.0,14797.0,184973.0,4.0,'g'
47.0,11.0,1807.0,90371.0,1.0,'b'
45.0,18.0,20899.0,90866.0,2.0,'g'
48.0,14.0,22884.0,176038.0,4.0,'g'
38.0,17.0,38751.0,193758.0,3.0,'g'
49.0,26.0,29157.0,171512.0,3.0,'g'
41.0,4.0,8979.0,64136.0,4.0,'g'
47.0,10.0,4111.0,137046.0,3.0,'g'
47.0,25.0,26042.0,108511.0,0.0,'g'
50.0,25.0,36329.0,125274.0,2.0,'g'
37.0,10.0,21021.0,161703.0,1.0,'g'
54.0,25.0,33052.0,150240.0,3.0,'g'
34.0,1.0,3908.0,97706.0,4.0,'g'
50.0,21.0,31093.0,148064.0,2.0,'g'
41.0,17.0,8566.0,171331.0,0.0,'g'
36.0,16.0,12629.0,140324.0,5.0,'g'
59.0,30.0,23370.0,137473.0,2.0,'g'
46.0,11.0,18618.0,88658.0,5.0,'g'
35.0,5.0,8392.0,59946.0,4.0,'g'
42.0,20.0,19336.0,128910.0,2.0,'g'
46.0,19.0,0.0,169185.0,0.0,'g'
44.0,6.0,18777.0,170700.0,3.0,'g'
50.0,26.0,20114.0,95781.0,1.0,'g'
42.0,16.0,25705.0,107108.0,1.0,'g'
34.0,7.0,2071.0,103566.0,0.0,'g'
37.0,5.0,1785.0,89270.0,5.0,'b'
30.0,2.0,9480.0,72928.0,3.0,'g'
47.0,16.0,2730.0,136527.0,0.0,'g'
56.0,18.0,39225.0,186788.0,1.0,'g'
29.0,1.0,13574.0,84838.0,1.0,'g'
36.0,11.0,6211.0,62117.0,2.0,'g'
46.0,7.0,18593.0,169032.0,0.0,'g'
58.0,20.0,11990.0,149875.0,3.0,'g'
28.0,3.0,37942.0,199696.0,1.0,'g'
35.0,1.0,7108.0,177721.0,4.0,'g'
41.0,11.0,3862.0,128744.0,3.0,'g'
59.0,31.0,5563.0,139088.0,2.0,'g'
42.0,11.0,5036.0,167874.0,3.0,'g'
55.0,27.0,23814.0,198454.0,3.0,'g'
52.0,18.0,16179.0,101120.0,5.0,'g'
46.0,20.0,20247.0,168725.0,5.0,'g'
44.0,23.0,23181.0,110386.0,2.0,'g'
35.0,3.0,9069.0,82449.0,0.0,'g'
54.0,32.0,7254.0,65946.0,4.0,'g'
37.0,1.0,13581.0,61735.0,2.0,'g'
57.0,26.0,5182.0,86373.0,1.0,'g'
37.0,4.0,18124.0,100689.0,4.0,'g'
44.0,6.0,36122.0,133786.0,5.0,'g'
28.0,7.0,34992.0,184170.0,1.0,'g'
38.0,12.0,46935.0,167625.0,1.0,'g'
40.0,18.0,24484.0,144026.0,4.0,'g'
39.0,14.0,4320.0,108001.0,5.0,'g'
56.0,20.0,46698.0,186795.0,1.0,'g'
59.0,24.0,41945.0,174772.0,3.0,'g'
37.0,14.0,1942.0,64763.0,3.0,'g'
34.0,5.0,41525.0,159714.0,1.0,'g'
50.0,27.0,21976.0,199785.0,3.0,'g'
54.0,21.0,0.0,196740.0,2.0,'g'
54.0,28.0,18627.0,169342.0,5.0,'g'
29.0,5.0,44414.0,158622.0,4.0,'g'
54.0,15.0,32798.0,136660.0,3.0,'g'
57.0,25.0,39749.0,137066.0,1.0,'g'
43.0,5.0,8281.0,165628.0,0.0,'g'
59.0,21.0,10210.0,85089.0,1.0,'g'
58.0,21.0,12010.0,54594.0,2.0,'g'
47.0,10.0,32080.0,160403.0,5.0,'g'
32.0,2.0,33001.0,150008.0,3.0,'g'
57.0,20.0,40575.0,184436.0,1.0,'g'
54.0,24.0,5519.0,137985.0,4.0,'g'
43.0,4.0,24805.0,145914.0,2.0,'g'
39.0,13.0,27340.0,113917.0,4.0,'g'
47.0,16.0,2242.0,56059.0,0.0,'g'
31.0,6.0,7056.0,176415.0,4.0,'g'
51.0,24.0,14809.0,113923.0,5.0,'g'
41.0,4.0,42055.0,168222.0,3.0,'g'
45.0,17.0,31124.0,141475.0,2.0,'g'
42.0,20.0,1657.0,82898.0,1.0,'g'
40.0,3.0,6265.0,89505.0,3.0,'g'
53.0,28.0,30038.0,150192.0,5.0,'g'
41.0,9.0,50541.0,174281.0,5.0,'g'
56.0,28.0,0.0,150198.0,4.0,'g'
41.0,10.0,32378.0,124531.0,5.0,'g'
59.0,37.0,21874.0,95106.0,1.0,'g'
31.0,7.0,29764.0,198433.0,4.0,'g'
43.0,23.0,19831.0,152552.0,5.0,'g'
34.0,7.0,11587.0,128749.0,1.0,'g'
46.0,13.0,18003.0,81835.0,3.0,'g'
47.0,22.0,8823.0,176469.0,2.0,'g'
32.0,8.0,55416.0,197917.0,3.0,'g'
47.0,12.0,43502.0,189142.0,2.0,'g'
54.0,26.0,14315.0,110118.0,5.0,'g'
40.0,1.0,2961.0,148065.0,4.0,'g'
57.0,28.0,52867.0,195804.0,5.0,'g'
27.0,1.0,33275.0,195736.0,4.0,'g'
37.0,0.0,8573.0,171463.0,3.0,'g'
48.0,25.0,9974.0,52496.0,4.0,'g'
56.0,22.0,6540.0,130816.0,0.0,'g'
46.0,17.0,18329.0,96472.0,5.0,'g'
47.0,13.0,4311.0,143702.0,5.0,'g'
47.0,25.0,15290.0,139005.0,3.0,'g'
35.0,1.0,3033.0,101121.0,1.0,'g'
41.0,17.0,20680.0,159083.0,2.0,'g'
54.0,16.0,23359.0,83426.0,3.0,'g'
33.0,11.0,22375.0,117764.0,2.0,'g'
56.0,24.0,4457.0,55723.0,2.0,'g'
34.0,6.0,21195.0,96341.0,5.0,'g'
47.0,13.0,1923.0,64111.0,4.0,'g'
55.0,26.0,13701.0,114181.0,5.0,'g'
50.0,12.0,0.0,148086.0,0.0,'b'
44.0,21.0,17400.0,102358.0,5.0,'g'
44.0,9.0,14854.0,78184.0,3.0,'g'
39.0,5.0,22161.0,170471.0,5.0,'g'
27.0,4.0,30424.0,104912.0,2.0,'g'
59.0,38.0,5084.0,84747.0,0.0,'g'
48.0,13.0,14038.0,175480.0,4.0,'g'
59.0,38.0,0.0,63507.0,5.0,'g'
45.0,19.0,7314.0,104488.0,4.0,'g'
55.0,33.0,10463.0,87196.0,1.0,'g'
31.0,8.0,1189.0,118965.0,0.0,'b'
35.0,2.0,32186.0,160934.0,5.0,'g'
36.0,8.0,7869.0,71539.0,2.0,'g'
55.0,16.0,15257.0,169532.0,4.0,'g'
35.0,9.0,43313.0,180472.0,1.0,'g'
37.0,15.0,32053.0,128213.0,2.0,'g'
43.0,16.0,13330.0,121189.0,1.0,'g'
41.0,19.0,6856.0,137130.0,2.0,'g'
37.0,14.0,29293.0,139491.0,0.0,'g'
48.0,17.0,23583.0,196533.0,1.0,'g'
33.0,3.0,4819.0,160650.0,5.0,'g'
37.0,1.0,27338.0,136694.0,4.0,'g'
40.0,4.0,26627.0,121036.0,2.0,'g'
51.0,12.0,646.0,64648.0,4.0,'b'
56.0,31.0,2912.0,58251.0,2.0,'g'
40.0,9.0,1928.0,192821.0,4.0,'g'
56.0,28.0,17403.0,102371.0,4.0,'g'
38.0,8.0,8584.0,107312.0,1.0,'g'
45.0,11.0,10365.0,172760.0,5.0,'g'
48.0,23.0,9819.0,70140.0,1.0,'g'
44.0,9.0,4669.0,51882.0,4.0,'g'
42.0,16.0,13923.0,55694.0,0.0,'g'
34.0,8.0,15602.0,141839.0,5.0,'g'
48.0,9.0,12237.0,122374.0,5.0,'g'
47.0,25.0,4531.0,64729.0,3.0,'g'
44.0,11.0,2439.0,60999.0,1.0,'g'
45.0,10.0,22961.0,114808.0,3.0,'g'
55.0,30.0,55027.0,196527.0,2.0,'g'
38.0,10.0,33570.0,145960.0,5.0,'g'
53.0,21.0,31168.0,111316.0,5.0,'g'
32.0,11.0,5527.0,55271.0,4.0,'g'
45.0,6.0,22004.0,137526.0,5.0,'g'
49.0,14.0,26782.0,167392.0,4.0,'g'
45.0,17.0,14419.0,72097.0,1.0,'g'
49.0,29.0,4320.0,72008.0,0.0,'g'
44.0,5.0,6290.0,157257.0,3.0,'g'
56.0,27.0,22414.0,186788.0,4.0,'g'
53.0,33.0,12127.0,55125.0,4.0,'g'
54.0,24.0,1785.0,178540.0,0.0,'g'
55.0,21.0,3610.0,90274.0,3.0,'g'
51.0,18.0,49875.0,199502.0,2.0,'g'
56.0,17.0,23039.0,135524.0,5.0,'g'
37.0,6.0,0.0,150307.0,5.0,'b'
51.0,14.0,20825.0,148756.0,2.0,'g'
47.0,26.0,12317.0,111973.0,1.0,'g'
47.0,12.0,18372.0,73489.0,4.0,'g'
43.0,14.0,10261.0,128271.0,2.0,'g'
38.0,12.0,15374.0,170829.0,2.0,'g'
28.0,7.0,0.0,138212.0,3.0,'b'
38.0,18.0,36400.0,145600.0,1.0,'g'
23.0,0.0,9797.0,163285.0,5.0,'g'
59.0,20.0,14301.0,84126.0,4.0,'g'
50.0,23.0,11550.0,67944.0,1.0,'g'
57.0,32.0,1359.0,67956.0,1.0,'g'
36.0,3.0,38811.0,143745.0,1.0,'g'
54.0,26.0,9952.0,199040.0,2.0,'g'
46.0,23.0,6431.0,128639.0,2.0,'g'
46.0,12.0,13546.0,52103.0,0.0,'g'
45.0,17.0,20607.0,85863.0,0.0,'g'
53.0,17.0,33562.0,176645.0,4.0,'g'
43.0,15.0,13328.0,88855.0,2.0,'g'
51.0,23.0,38100.0,158753.0,5.0,'g'
50.0,12.0,9028.0,150477.0,0.0,'g'
35.0,3.0,30305.0,108233.0,0.0,'g'
47.0,20.0,6224.0,155612.0,2.0,'g'
40.0,20.0,32981.0,194008.0,3.0,'g'
49.0,17.0,34195.0,122126.0,1.0,'g'
20.0,0.0,0.0,170758.0,4.0,'b'
55.0,19.0,16997.0,188862.0,4.0,'g'
51.0,22.0,8269.0,68914.0,3.0,'g'
23.0,0.0,32290.0,153763.0,5.0,'g'
57.0,22.0,3312.0,82810.0,3.0,'g'
45.0,18.0,24434.0,90498.0,5.0,'g'
34.0,3.0,37420.0,178193.0,2.0,'g'
52.0,16.0,29709.0,106105.0,1.0,'g'
59.0,21.0,33012.0,157204.0,0.0,'g'
50.0,25.0,21752.0,108762.0,5.0,'g'
41.0,11.0,24427.0,135711.0,1.0,'g'
29.0,4.0,8147.0,162945.0,3.0,'g'
52.0,26.0,43542.0,181425.0,5.0,'g'
38.0,13.0,26836.0,157859.0,5.0,'g'
55.0,26.0,25435.0,127176.0,3.0,'g'
45.0,19.0,54258.0,193781.0,1.0,'g'
39.0,10.0,31621.0,109038.0,5.0,'g'
59.0,25.0,21416.0,93117.0,1.0,'g'
50.0,23.0,54231.0,187005.0,2.0,'g'
48.0,23.0,14962.0,187029.0,3.0,'g'
49.0,19.0,1948.0,194885.0,1.0,'g'
51.0,16.0,16541.0,150373.0,0.0,'g'
33.0,8.0,27916.0,174481.0,1.0,'g'
55.0,32.0,1698.0,169869.0,3.0,'g'
43.0,18.0,23272.0,96970.0,4.0,'g'
40.0,3.0,29927.0,115107.0,4.0,'g'
48.0,21.0,14877.0,92987.0,2.0,'g'
43.0,16.0,14290.0,109930.0,2.0,'g'
46.0,16.0,15077.0,88690.0,1.0,'g'
52.0,28.0,19841.0,165342.0,0.0,'g'
55.0,26.0,27393.0,144175.0,4.0,'g'
47.0,24.0,36145.0,164296.0,5.0,'g'
55.0,17.0,10701.0,59450.0,1.0,'g'
45.0,9.0,30406.0,108595.0,1.0,'g'
50.0,25.0,790.0,79033.0,0.0,'g'
56.0,34.0,12654.0,158180.0,4.0,'g'
34.0,13.0,1421.0,142111.0,3.0,'b'
38.0,4.0,3092.0,77322.0,4.0,'g'
36.0,3.0,14768.0,67129.0,0.0,'g'
57.0,32.0,15364.0,56907.0,3.0,'g'
47.0,17.0,10148.0,63429.0,3.0,'g'
43.0,18.0,20541.0,89310.0,0.0,'g'
44.0,23.0,27331.0,195226.0,2.0,'g'
45.0,7.0,17489.0,97163.0,0.0,'g'
39.0,15.0,23552.0,112156.0,3.0,'g'
41.0,6.0,30051.0,120206.0,1.0,'g'
41.0,4.0,29377.0,104921.0,2.0,'g'
47.0,21.0,7349.0,81662.0,4.0,'g'
34.0,10.0,24408.0,110947.0,1.0,'g'
44.0,8.0,9477.0,189550.0,4.0,'g'
34.0,10.0,3315.0,55257.0,4.0,'g'
41.0,2.0,35648.0,178242.0,4.0,'g'
54.0,27.0,2090.0,104520.0,3.0,'g'
41.0,2.0,10303.0,79256.0,4.0,'g'
56.0,17.0,5770.0,72131.0,0.0,'g'
53.0,21.0,1139.0,56961.0,2.0,'g'
34.0,5.0,18820.0,99056.0,3.0,'g'
30.0,0.0,12194.0,135496.0,3.0,'g'
53.0,14.0,31786.0,198668.0,1.0,'g'
44.0,15.0,8817.0,58781.0,0.0,'g'
46.0,7.0,21116.0,117316.0,1.0,'g'
38.0,11.0,13884.0,81671.0,4.0,'g'
47.0,14.0,22109.0,130055.0,1.0,'g'
51.0,29.0,17401.0,193350.0,2.0,'g'
55.0,22.0,559.0,55922.0,3.0,'g'
53.0,16.0,26450.0,97965.0,4.0,'g'
58.0,33.0,9312.0,66520.0,0.0,'g'
26.0,3.0,1398.0,139876.0,0.0,'b'
38.0,5.0,14009.0,77829.0,0.0,'g'
55.0,26.0,1567.0,156782.0,3.0,'g'
31.0,1.0,0.0,180991.0,4.0,'b'
39.0,3.0,13067.0,145195.0,2.0,'g'
33.0,3.0,3807.0,190382.0,4.0,'g'
38.0,9.0,27262.0,194731.0,5.0,'g'
38.0,13.0,3944.0,197245.0,3.0,'g'
43.0,6.0,20382.0,101913.0,4.0,'g'
42.0,3.0,15733.0,157337.0,3.0,'g'
42.0,4.0,996.0,99631.0,5.0,'b'
32.0,7.0,16111.0,84797.0,3.0,'g'
51.0,19.0,14895.0,70929.0,3.0,'g'
46.0,14.0,9754.0,108384.0,1.0,'g'
37.0,12.0,15227.0,80143.0,5.0,'g'
29.0,6.0,15568.0,74138.0,5.0,'g'
43.0,16.0,3698.0,184934.0,3.0,'g'
44.0,9.0,36306.0,145227.0,0.0,'g'
39.0,18.0,22960.0,153068.0,5.0,'g'
36.0,0.0,7043.0,176084.0,0.0,'g'
55.0,31.0,28811.0,115244.0,3.0,'g'
52.0,15.0,10460.0,174344.0,1.0,'g'
22.0,0.0,18467.0,63681.0,4.0,'g'
38.0,8.0,12684.0,97573.0,4.0,'g'
55.0,33.0,9229.0,92294.0,2.0,'g'
31.0,9.0,10038.0,143404.0,4.0,'g'
57.0,28.0,24776.0,130401.0,4.0,'g'
57.0,37.0,22508.0,107185.0,2.0,'g'
58.0,32.0,44740.0,186420.0,2.0,'g'
47.0,11.0,19052.0,127016.0,2.0,'g'
53.0,16.0,20670.0,114836.0,4.0,'g'
50.0,13.0,8700.0,108754.0,0.0,'g'
30.0,4.0,29293.0,195288.0,1.0,'g'
53.0,16.0,11358.0,66813.0,3.0,'g'
49.0,13.0,0.0,141562.0,4.0,'b'
33.0,0.0,53026.0,182850.0,2.0,'g'
33.0,3.0,8804.0,51791.0,1.0,'g'
57.0,23.0,0.0,154651.0,5.0,'g'
38.0,10.0,12293.0,175624.0,4.0,'g'
57.0,20.0,1619.0,161973.0,5.0,'g'
46.0,10.0,27466.0,183109.0,4.0,'g'
38.0,4.0,34893.0,158608.0,2.0,'g'
44.0,10.0,23917.0,108716.0,0.0,'g'
33.0,13.0,20696.0,172467.0,5.0,'g'
34.0,13.0,15769.0,197114.0,2.0,'g'
47.0,24.0,13619.0,64854.0,2.0,'g'
57.0,30.0,29052.0,152910.0,2.0,'g'
33.0,1.0,15810.0,197629.0,1.0,'g'
30.0,4.0,9417.0,156955.0,3.0,'g'
45.0,8.0,7200.0,55390.0,5.0,'g'
46.0,19.0,14352.0,53156.0,1.0,'g'
42.0,7.0,19522.0,195225.0,3.0,'g'
48.0,12.0,6432.0,80403.0,5.0,'g'
42.0,6.0,36985.0,194662.0,0.0,'g'
36.0,0.0,11579.0,82709.0,0.0,'g'
57.0,22.0,12102.0,63697.0,3.0,'g'
41.0,5.0,24037.0,114463.0,5.0,'g'
45.0,11.0,3668.0,91714.0,2.0,'g'
59.0,39.0,1843.0,61455.0,3.0,'g'
45.0,9.0,16991.0,121369.0,2.0,'g'
49.0,25.0,19662.0,140449.0,3.0,'g'
57.0,29.0,3394.0,67888.0,0.0,'g'
59.0,29.0,25398.0,181420.0,5.0,'g'
42.0,14.0,3015.0,75392.0,2.0,'g'
42.0,5.0,12082.0,71076.0,3.0,'g'
32.0,4.0,15575.0,119813.0,2.0,'g'
58.0,21.0,10261.0,78935.0,2.0,'g'
44.0,10.0,24573.0,122869.0,3.0,'g'
59.0,36.0,26013.0,144520.0,4.0,'g'
57.0,22.0,11906.0,170093.0,4.0,'g'
38.0,18.0,8871.0,73926.0,2.0,'g'
48.0,25.0,14228.0,52698.0,1.0,'g'
39.0,18.0,33426.0,151940.0,4.0,'g'
51.0,28.0,10371.0,103716.0,5.0,'g'
43.0,6.0,0.0,118635.0,4.0,'b'
37.0,2.0,16005.0,88920.0,4.0,'g'
40.0,13.0,28267.0,141335.0,1.0,'g'
39.0,19.0,8726.0,58177.0,2.0,'g'
59.0,39.0,3772.0,75445.0,5.0,'g'
